id,geo_point_2d,intensidad,alcaldia,area_m2,perime_m,intens_num,int2
1949.0,"19.3740910442,-99.1653563357",Muy Alto,Benito Juárez,282463.711865,2345.91061736,100,5
1986.0,"19.418665506,-99.1028285885",Muy Alto,Venustiano Carranza,46924.274149,927.735727014,100,5
2000.0,"19.4529809324,-99.1346496714",Muy Alto,Cuauhtémoc,27873.8009774,739.859544333,100,5
739.0,"19.3367902336,-99.0486962097",Muy Alto,Iztapalapa,80754.8638734,1465.05516947,100,5
780.0,"19.3853157725,-99.0455200529",Muy Alto,Iztapalapa,167274.28148,1761.83081086,100,5
1031.0,"19.2532516958,-99.0348991591",Bajo,Xochimilco,1844739.14711,6270.08750829,26 a 49,2
1053.0,"19.2111247735,-99.1789793764",Muy Bajo,Tlalpan,886963.655381,3861.57685213,0 a 25,1
1065.0,"19.3004914778,-99.1746505008",Muy Bajo,Tlalpan,143124.698531,1703.00841198,0 a 25,1
1057.0,"19.3396211658,-99.0815106643",Bajo,Iztapalapa,69313.4522615,1204.3242456,26 a 49,2
1316.0,"19.3341414822,-99.1624704181",Alto,Coyoacán,366385.137411,3844.62950241,73 a 99,4
1329.0,"19.3199240989,-99.1099491221",Muy Alto,Coyoacán,97530.7034008,1445.00788004,100,5
1303.0,"19.3036826034,-99.1156907928",Muy Alto,Coyoacán,171868.974755,1754.82219092,100,5
1311.0,"19.3182242333,-99.161761244",Muy Bajo,Coyoacán,536118.465164,3383.03067009,0 a 25,1
1312.0,"19.3176748121,-99.1569735308",Bajo,Coyoacán,214896.822049,2029.88520273,26 a 49,2
1452.0,"19.3330028241,-99.1756499955",Muy Bajo,Coyoacán,250477.804171,2555.65543331,0 a 25,1
1453.0,"19.329334727,-99.1719237419",Muy Bajo,Coyoacán,342930.431099,2852.75880027,0 a 25,1
1455.0,"19.4985008825,-99.1001825107",Bajo,Gustavo A. Madero,150619.328126,1962.7756073,26 a 49,2
1486.0,"19.361365307,-99.0376967811",Muy Alto,Iztapalapa,561410.362917,3109.24246789,100,5
1193.0,"19.3895133168,-99.1201433916",Muy Alto,Iztacalco,237563.63502,2266.87341052,100,5
1166.0,"19.3245397103,-99.0307004371",Muy Bajo,Iztapalapa,227932.896422,2284.99102703,0 a 25,1
1363.0,"19.3545103105,-99.1246462893",Muy Alto,Coyoacán,491936.244975,2946.88164528,100,5
1272.0,"19.3833803209,-99.1125112773",Muy Alto,Iztacalco,125140.060197,1691.82076374,100,5
1278.0,"19.4777523356,-99.0711744445",Muy Alto,Gustavo A. Madero,114493.311445,1625.11634898,100,5
1283.0,"19.5061174974,-99.1337907529",Muy Alto,Gustavo A. Madero,85928.9061357,1204.84538049,100,5
1265.0,"19.5535450617,-99.1513117562",Muy Bajo,Gustavo A. Madero,202102.865021,2026.54921162,0 a 25,1
1279.0,"19.4868930244,-99.0765896996",Muy Alto,Gustavo A. Madero,273235.847467,2276.95173976,100,5
1428.0,"19.3151704584,-99.1167052283",Muy Alto,Coyoacán,116679.637232,1615.20986299,100,5
1426.0,"19.3088245196,-99.1136547945",Muy Alto,Coyoacán,174441.724355,1765.76095882,100,5
1388.0,"19.5279442108,-99.1516653293",Muy Alto,Gustavo A. Madero,86829.1160237,1317.60428867,100,5
1413.0,"19.488365666,-99.1200178013",Muy Alto,Gustavo A. Madero,267155.098983,2335.19365097,100,5
1408.0,"19.3485682541,-99.1228848645",Muy Alto,Coyoacán,359112.403269,2362.1536908,100,5
1202.0,"19.4636366352,-99.1107774191",Muy Alto,Gustavo A. Madero,155027.862534,1587.06160379,100,5
1241.0,"19.4574378388,-99.0864179933",Muy Alto,Gustavo A. Madero,222658.178176,1890.87083071,100,5
1229.0,"19.5039967728,-99.1302890795",Muy Alto,Gustavo A. Madero,34821.3506296,924.951850662,100,5
1086.0,"19.2298375479,-99.1219804578",Muy Bajo,Xochimilco,512945.147947,4728.27437442,0 a 25,1
1087.0,"19.2286747403,-99.0959817478",Muy Bajo,Xochimilco,217108.508346,2378.98334594,0 a 25,1
1121.0,"19.2641717915,-99.22884129",Muy Bajo,Tlalpan,177684.7742,1975.97940364,0 a 25,1
1101.0,"19.2340822407,-99.2036992639",Muy Bajo,Tlalpan,67266.1434486,1321.25297587,0 a 25,1
1091.0,"19.5119921554,-99.1426979154",Muy Alto,Gustavo A. Madero,235068.461266,2260.16773292,100,5
1540.0,"19.3489429361,-99.2704436617",Muy Bajo,Cuajimalpa de Morelos,2533057.0912,8923.59400208,0 a 25,1
1515.0,"19.303054299,-99.1610789702",Medio,Coyoacán,302384.756456,2788.25341733,50 a 72,3
1513.0,"19.3480562173,-99.130008955",Muy Alto,Coyoacán,307573.391962,2803.62739463,100,5
1542.0,"19.3476570187,-99.1601476954",Muy Alto,Coyoacán,380290.122289,3189.67525593,100,5
2414.0,"19.4248850692,-99.1698368432",Muy Alto,Cuauhtémoc,268516.455831,3046.75104259,100,5
2387.0,"19.4449232751,-99.2162910372",Muy Bajo,Miguel Hidalgo,298078.286503,3125.54414564,0 a 25,1
2367.0,"19.4082883391,-99.1800488904",Muy Alto,Cuauhtémoc,307634.104725,2387.45020598,100,5
2369.0,"19.4388784094,-99.1658026312",Alto,Cuauhtémoc,402276.176387,2758.02003636,73 a 99,4
2340.0,"19.4169283778,-99.224392297",Muy Bajo,Miguel Hidalgo,691897.746795,3964.00802372,0 a 25,1
2309.0,"19.4115292337,-99.1261562644",Muy Alto,Venustiano Carranza,152108.545553,1736.92266586,100,5
2334.0,"19.4152242569,-99.0953911808",Muy Alto,Venustiano Carranza,127209.496737,1988.45675554,100,5
2337.0,"19.4395034587,-99.1971974347",Alto,Miguel Hidalgo,224183.260689,2064.96834189,73 a 99,4
2440.0,"19.253278207,-98.9822203961",Muy Bajo,Tláhuac,16740810.9476,26216.306955,0 a 25,1
1.0,"19.2427320369,-99.1121062093",Muy Bajo,Xochimilco,53528.76018,1358.54634422,0 a 25,1
2423.0,"19.4270394124,-99.0609293539",Muy Alto,Venustiano Carranza,78932.4626613,1837.861605,100,5
2020.0,"19.5613716369,-99.1308130153",Bajo,Gustavo A. Madero,241216.55088,2629.47631453,26 a 49,2
2039.0,"19.429515784,-99.1542894625",Muy Alto,Cuauhtémoc,320495.788956,3027.5534389,100,5
2014.0,"19.4545844997,-99.1415051027",Muy Alto,Cuauhtémoc,35323.815507,814.321446183,100,5
2205.0,"19.4876212616,-99.0718064442",Muy Alto,Gustavo A. Madero,233159.676063,1906.39361055,100,5
2254.0,"19.4793857297,-99.1137574892",Muy Alto,Gustavo A. Madero,189365.613375,1913.724173,100,5
2287.0,"19.4240277426,-99.2264234547",Muy Bajo,Miguel Hidalgo,148826.484569,2469.92927329,0 a 25,1
2263.0,"19.4350309612,-99.2182669185",Muy Bajo,Miguel Hidalgo,165851.15957,1797.37263527,0 a 25,1
2295.0,"19.4166390494,-99.1116032098",Muy Alto,Venustiano Carranza,111436.012907,1706.30013208,100,5
54.0,"19.2398885518,-99.1416859",Muy Bajo,Xochimilco,716465.440123,4642.78735737,0 a 25,1
39.0,"19.3874382463,-99.1707400214",Muy Alto,Benito Juárez,295157.016197,2408.45137428,100,5
52.0,"19.3846502914,-99.1626336918",Muy Alto,Benito Juárez,267398.06263,2276.41128681,100,5
146.0,"19.2628920187,-99.1056937173",Muy Alto,Xochimilco,234239.470954,2446.02609853,100,5
180.0,"19.2669265058,-99.1047555632",Muy Alto,Xochimilco,217797.254902,1904.12486416,100,5
190.0,"19.2808636014,-99.165275369",Muy Bajo,Tlalpan,335403.998317,3028.53604842,0 a 25,1
139.0,"19.2954418548,-99.1719026743",Muy Bajo,Tlalpan,173903.098488,2154.16490328,0 a 25,1
152.0,"19.2786402552,-98.99873753",Muy Alto,Tláhuac,231342.808121,1976.99618709,100,5
138.0,"19.288207293,-99.2250144308",Muy Bajo,Tlalpan,254847.650047,2209.69314105,0 a 25,1
130.0,"19.3473999016,-99.1929427411",Muy Bajo,Álvaro Obregón,506501.839782,4305.60027201,0 a 25,1
114.0,"19.386072694,-99.1363179788",Muy Alto,Benito Juárez,161889.032924,1671.43593141,100,5
87.0,"19.3771282688,-99.1874567364",Muy Bajo,Benito Juárez,255621.073261,2792.32563808,0 a 25,1
81.0,"19.3956360376,-99.1522838564",Muy Alto,Benito Juárez,258310.659023,2243.8911427,100,5
65.0,"19.3949045474,-99.1401205839",Muy Alto,Benito Juárez,251972.246046,2014.15273957,100,5
202.0,"19.2458990238,-99.1076037469",Medio,Xochimilco,347735.056269,3598.93445767,50 a 72,3
223.0,"19.2456303895,-98.9997726917",Alto,Tláhuac,556546.51464,3495.00931564,73 a 99,4
207.0,"19.2905395677,-99.1236396766",Muy Alto,Tlalpan,82380.6745526,1548.12069952,100,5
228.0,"19.2208697869,-98.9702836558",Alto,Tláhuac,191056.44022,2120.75141505,73 a 99,4
234.0,"19.3744313851,-99.2384134171",Muy Bajo,Álvaro Obregón,532529.235261,3772.96044265,0 a 25,1
238.0,"19.2703031936,-99.1574781621",Medio,Tlalpan,297724.879013,2853.83308027,50 a 72,3
1624.0,"19.3622674379,-98.997824648",Muy Alto,Iztapalapa,107904.431232,1325.33235663,100,5
1641.0,"19.3137700457,-99.1040540029",Muy Alto,Coyoacán,198009.68723,2037.56534065,100,5
1646.0,"19.3232632691,-99.0856451589",Muy Alto,Iztapalapa,763834.906286,3948.21962332,100,5
1622.0,"19.3231116122,-99.1059352196",Muy Alto,Coyoacán,171504.801085,2233.63013309,100,5
1581.0,"19.3114067804,-99.1377582709",Muy Alto,Coyoacán,754057.062017,4075.91902168,100,5
1573.0,"19.4816391802,-99.1231911602",Muy Alto,Gustavo A. Madero,147602.244465,1873.3868551,100,5
1966.0,"19.4299653142,-99.2138737537",Muy Bajo,Miguel Hidalgo,64304.4143114,1514.05860911,0 a 25,1
1951.0,"19.4565643206,-99.1345861604",Muy Alto,Cuauhtémoc,84435.3460939,1239.50805894,100,5
1998.0,"19.4538319687,-99.1376502898",Muy Alto,Cuauhtémoc,25179.3266294,733.276506544,100,5
1560.0,"19.3397030382,-99.1700080195",Alto,Coyoacán,425144.435288,3912.12128752,73 a 99,4
1528.0,"19.3299505083,-99.1152239685",Muy Alto,Coyoacán,111802.953842,1379.1304461,100,5
1535.0,"19.3037016564,-99.1412913514",Muy Alto,Coyoacán,331976.612097,2615.6546583,100,5
1553.0,"19.5253066939,-99.1438180125",Muy Alto,Gustavo A. Madero,136673.0041,1911.59032249,100,5
1532.0,"19.4608774107,-99.1818144199",Medio,Azcapotzalco,192375.704563,1885.21675879,50 a 72,3
1725.0,"19.34405355,-99.0917899157",Muy Bajo,Iztapalapa,1341018.98864,6185.93185642,0 a 25,1
1728.0,"19.3656415178,-99.0800980808",Muy Alto,Iztapalapa,686986.728578,4837.77293156,100,5
1730.0,"19.3752801515,-99.1103480882",Muy Alto,Iztapalapa,261727.839247,2413.39013276,100,5
1669.0,"19.3789794405,-99.2186728557",Muy Bajo,Álvaro Obregón,173375.650396,1773.04458094,0 a 25,1
1686.0,"19.3342899269,-99.2154173132",Muy Bajo,La Magdalena Contreras,193472.796315,2408.66244706,0 a 25,1
1665.0,"19.5063154822,-99.2092854984",Alto,Azcapotzalco,72142.1003463,1618.22165048,73 a 99,4
1687.0,"19.3744762078,-99.0112852935",Alto,Iztapalapa,396103.735443,2794.86290251,73 a 99,4
1820.0,"19.4228585731,-99.2055455399",Muy Bajo,Miguel Hidalgo,413056.704988,4487.893854,0 a 25,1
1799.0,"19.4472458376,-99.2095622787",Muy Bajo,Miguel Hidalgo,250826.195472,2871.19840482,0 a 25,1
1819.0,"19.4425844863,-99.197613636",Alto,Miguel Hidalgo,231387.130948,2927.90571265,73 a 99,4
1903.0,"19.4592891063,-99.1372146677",Muy Alto,Cuauhtémoc,179947.452542,1804.38886566,100,5
1894.0,"19.4197154722,-99.121844137",Muy Alto,Venustiano Carranza,89739.2791257,1509.4104491,100,5
1886.0,"19.4258780642,-99.0697263639",Muy Alto,Venustiano Carranza,164622.703898,2258.12219558,100,5
1902.0,"19.4496707539,-99.1318012621",Muy Alto,Cuauhtémoc,207186.325514,2059.64946824,100,5
1901.0,"19.4393836798,-99.1288284737",Muy Alto,Cuauhtémoc,278399.682853,2565.09340166,100,5
1921.0,"19.4307616571,-99.1968177101",Muy Bajo,Miguel Hidalgo,38495.7501965,786.077570773,0 a 25,1
1784.0,"19.3512186046,-99.0908255408",Muy Bajo,Iztapalapa,214828.147253,2438.00775573,0 a 25,1
1736.0,"19.5024094573,-99.1522727691",Alto,Gustavo A. Madero,249848.140296,2388.03992504,73 a 99,4
1834.0,"19.4309806588,-99.181203386",Alto,Miguel Hidalgo,396052.092428,4246.23618254,73 a 99,4
1854.0,"19.4393746202,-99.1899523152",Alto,Miguel Hidalgo,281704.246832,3242.61800572,73 a 99,4
1871.0,"19.4309120237,-99.1237244474",Muy Alto,Venustiano Carranza,137699.805575,1703.13583483,100,5
1866.0,"19.4757512811,-99.1523479162",Muy Alto,Azcapotzalco,205556.862367,1960.62099739,100,5
1857.0,"19.4418833967,-99.1730861013",Muy Alto,Miguel Hidalgo,268756.517412,2385.66535965,100,5
2454.0,"19.2522025743,-99.278810334",Muy Bajo,La Magdalena Contreras,45180839.866,39195.0222453,0 a 25,1
2323.0,"19.4518563355,-99.1124977237",Muy Alto,Venustiano Carranza,329848.756305,2440.18643807,100,5
2352.0,"19.4025148124,-99.2060776318",Muy Bajo,Miguel Hidalgo,227097.119289,2877.80197099,0 a 25,1
2300.0,"19.4410140327,-99.1481711466",Muy Alto,Cuauhtémoc,332790.442279,2656.15585627,100,5
2331.0,"19.4191887596,-99.2143882506",Muy Bajo,Miguel Hidalgo,39478.8998091,879.992915114,0 a 25,1
2417.0,"19.4533390392,-99.2057041521",Bajo,Miguel Hidalgo,384222.694376,3404.80520065,26 a 49,2
2411.0,"19.4655949934,-99.2034326381",Alto,Miguel Hidalgo,985229.051353,6660.54486505,73 a 99,4
2426.0,"19.4500099727,-99.0949494921",Muy Alto,Venustiano Carranza,164467.486177,1865.81661114,100,5
2430.0,"19.4078113131,-99.1167846351",Muy Alto,Venustiano Carranza,399726.506659,3336.51434093,100,5
2368.0,"19.4627592181,-99.1329463116",Muy Alto,Cuauhtémoc,167040.824701,1672.79607113,100,5
2361.0,"19.4365160236,-99.1125305495",Muy Alto,Venustiano Carranza,266483.105302,2623.71041935,100,5
2354.0,"19.4180431997,-99.2105398228",Muy Bajo,Miguel Hidalgo,230667.163812,2024.81438932,0 a 25,1
2446.0,"19.2752650593,-99.0715741951",Medio,Xochimilco,17367027.0403,22945.8034658,50 a 72,3
2439.0,"19.2185582633,-98.955986568",Alto,Tláhuac,2403593.89981,9892.09745242,73 a 99,4
1936.0,"19.4389737475,-99.1450018881",Muy Alto,Cuauhtémoc,127032.244651,1439.77346769,100,5
1938.0,"19.3665893403,-99.177888145",Muy Bajo,Benito Juárez,247493.535876,2974.91212205,0 a 25,1
1946.0,"19.3697098896,-99.1859686725",Muy Bajo,Benito Juárez,184700.61757,2087.70351075,0 a 25,1
1939.0,"19.4164461775,-99.1731763339",Muy Alto,Cuauhtémoc,220542.244779,1983.10171243,100,5
1945.0,"19.3667464132,-99.1458934771",Muy Alto,Benito Juárez,329015.491059,2408.25392365,100,5
1942.0,"19.4384493748,-99.1182492347",Muy Alto,Venustiano Carranza,207197.24947,1899.18289412,100,5
2032.0,"19.4314914035,-99.1692057617",Muy Alto,Cuauhtémoc,291834.067448,2162.21354502,100,5
2140.0,"19.4808488862,-99.116846279",Muy Alto,Gustavo A. Madero,192766.418373,1783.94760636,100,5
2115.0,"19.4120490982,-99.1371597391",Muy Alto,Cuauhtémoc,146801.285085,1507.57939588,100,5
2130.0,"19.5483057816,-99.154888965",Muy Bajo,Gustavo A. Madero,228975.624019,2296.49812335,0 a 25,1
2077.0,"19.4212459364,-99.1672889958",Muy Alto,Cuauhtémoc,281436.674242,2391.24293203,100,5
2085.0,"19.3935675856,-99.1184850184",Muy Alto,Iztacalco,347683.002896,2717.21697905,100,5
2094.0,"19.4617214059,-99.0966467194",Muy Alto,Gustavo A. Madero,398920.743472,3479.03590751,100,5
2087.0,"19.4000134787,-99.115027114",Muy Alto,Iztacalco,62700.9329864,1233.3390872,100,5
2078.0,"19.4594131988,-99.1445807304",Muy Alto,Cuauhtémoc,296987.239206,2533.73574393,100,5
2189.0,"19.5219507748,-99.1365453967",Bajo,Gustavo A. Madero,113968.181174,1596.07030994,26 a 49,2
2193.0,"19.4713632997,-99.0835371626",Muy Alto,Gustavo A. Madero,175357.639316,2418.57485828,100,5
2170.0,"19.4845981165,-99.0842277738",Muy Alto,Gustavo A. Madero,169959.069192,1829.96321734,100,5
2163.0,"19.4553411877,-99.110969299",Muy Alto,Gustavo A. Madero,228236.375974,1986.05025315,100,5
2141.0,"19.4806108318,-99.073594083",Muy Alto,Gustavo A. Madero,201986.730733,2026.82540617,100,5
2145.0,"19.495208646,-99.0754301995",Muy Alto,Gustavo A. Madero,268213.212341,2071.05173533,100,5
2055.0,"19.4466963464,-99.1515154075",Muy Alto,Cuauhtémoc,621443.858288,5069.45669053,100,5
2075.0,"19.3710656065,-99.1512342659",Muy Alto,Benito Juárez,461214.400829,4143.42440991,100,5
2061.0,"19.3692590235,-99.1617673842",Muy Alto,Benito Juárez,204138.915922,2968.47955612,100,5
2040.0,"19.4281049379,-99.1450803837",Muy Alto,Cuauhtémoc,417133.282934,2700.28183623,100,5
2204.0,"19.465458542,-99.1221938875",Muy Alto,Gustavo A. Madero,194455.036392,1781.9646152,100,5
2211.0,"19.5724863359,-99.1267640415",Muy Bajo,Gustavo A. Madero,411776.926443,3087.54977972,0 a 25,1
2234.0,"19.3988046422,-99.1276927537",Muy Alto,Iztacalco,139044.388637,2327.9534304,100,5
2230.0,"19.4360625919,-99.1557510358",Muy Alto,Cuauhtémoc,229089.119128,2490.71456203,100,5
2278.0,"19.4215666015,-99.1880583072",Medio,Miguel Hidalgo,2895652.78228,9081.4528599,50 a 72,3
2288.0,"19.4254788907,-99.2209712683",Muy Bajo,Miguel Hidalgo,306643.927581,2725.2866935,0 a 25,1
2283.0,"19.4558742167,-99.1991068427",Muy Alto,Miguel Hidalgo,268154.16444,2274.54940535,100,5
2273.0,"19.4508193307,-99.1713442916",Muy Alto,Miguel Hidalgo,146335.018438,2137.89175422,100,5
2282.0,"19.4420372452,-99.2093774518",Muy Bajo,Miguel Hidalgo,208170.956059,2128.34742301,0 a 25,1
2290.0,"19.4576987794,-99.1943275687",Muy Alto,Miguel Hidalgo,206072.601933,2213.38170851,100,5
2276.0,"19.4083975223,-99.1479515771",Muy Alto,Cuauhtémoc,224135.509648,2060.83246173,100,5
3.0,"19.2540154821,-99.0819021436",Muy Alto,Xochimilco,284427.61082,2494.07565884,100,5
29.0,"19.2715961795,-99.1168992655",Muy Alto,Xochimilco,240445.129446,2367.40933853,100,5
109.0,"19.2475879981,-99.0341704071",Muy Bajo,Xochimilco,314885.754947,2860.78505726,0 a 25,1
107.0,"19.2522364635,-99.1001668761",Muy Alto,Xochimilco,788820.537524,4480.49897725,100,5
126.0,"19.3542591993,-99.2570899256",Muy Bajo,Álvaro Obregón,215816.206373,2972.78134001,0 a 25,1
158.0,"19.302223993,-99.2226853793",Muy Bajo,Tlalpan,308472.386143,3206.54365686,0 a 25,1
118.0,"19.3970729512,-99.135602476",Muy Alto,Benito Juárez,174224.683636,1719.55518727,100,5
120.0,"19.2895747886,-99.1491818002",Muy Alto,Tlalpan,122714.129455,1517.02558888,100,5
333.0,"19.2647610549,-99.2021848756",Muy Bajo,Tlalpan,971697.381809,6251.71144319,0 a 25,1
310.0,"19.3679920892,-99.2413742835",Muy Bajo,Álvaro Obregón,440440.386053,3818.49339944,0 a 25,1
336.0,"19.326520645,-99.207694274",Muy Bajo,Álvaro Obregón,1386263.86726,5104.89489747,0 a 25,1
372.0,"19.2454849491,-99.0291016836",Muy Bajo,Xochimilco,197026.352704,2148.96761965,0 a 25,1
355.0,"19.2731264162,-99.2259778821",Bajo,Tlalpan,276102.793425,2236.76756873,26 a 49,2
247.0,"19.3002932032,-99.029687491",Muy Alto,Tláhuac,792934.358117,3819.69573129,100,5
258.0,"19.2981085719,-99.1222643542",Muy Alto,Tlalpan,83860.3012006,1447.30173835,100,5
250.0,"19.3712011632,-99.1931704184",Muy Bajo,Álvaro Obregón,66436.0182399,1090.28113431,0 a 25,1
242.0,"19.3743839159,-99.201000025",Muy Bajo,Álvaro Obregón,127681.138765,1446.62594876,0 a 25,1
196.0,"19.2468417163,-99.0123697042",Muy Bajo,Xochimilco,80875.1795027,1575.46780681,0 a 25,1
221.0,"19.2888682616,-99.1833992412",Muy Bajo,Tlalpan,252220.145515,2782.7529987,0 a 25,1
194.0,"19.2816067863,-99.223524253",Muy Bajo,Tlalpan,296696.952605,2391.05387803,0 a 25,1
176.0,"19.291199938,-99.2319449029",Muy Bajo,Tlalpan,264538.629858,2087.97296274,0 a 25,1
94.0,"19.386652738,-99.1841544989",Medio,Benito Juárez,147197.43452,1714.02152737,50 a 72,3
78.0,"19.3916022026,-99.1725252058",Alto,Benito Juárez,220684.882012,3815.72136756,73 a 99,4
72.0,"19.3747563826,-99.1904349855",Muy Bajo,Benito Juárez,261983.327696,2821.89017058,0 a 25,1
76.0,"19.3918263023,-99.1799203934",Alto,Benito Juárez,223185.122835,2590.2173877,73 a 99,4
51.0,"19.3999250558,-99.1522667468",Muy Alto,Benito Juárez,359865.191351,3106.71109882,100,5
102.0,"19.3991171812,-99.1627987812",Muy Alto,Benito Juárez,329793.817303,2395.93013203,100,5
442.0,"19.3274338878,-99.2544405482",Muy Bajo,Álvaro Obregón,143733.177327,1942.81600396,0 a 25,1
404.0,"19.2674195302,-99.1783097135",Muy Bajo,Tlalpan,402681.105274,5442.10111714,0 a 25,1
388.0,"19.2657755217,-99.1676617302",Muy Bajo,Tlalpan,337289.036467,2929.11189913,0 a 25,1
428.0,"19.2973051664,-99.1778396751",Muy Bajo,Tlalpan,229631.482194,2213.62727447,0 a 25,1
416.0,"19.355624198,-99.2073820988",Muy Bajo,Álvaro Obregón,265785.688235,2964.86872675,0 a 25,1
431.0,"19.3084657036,-99.0372210352",Alto,Tláhuac,263525.255966,2500.29247645,73 a 99,4
376.0,"19.2900822207,-99.0129480385",Muy Alto,Tláhuac,350209.574233,2908.95259388,100,5
495.0,"19.3888481364,-99.1931098056",Muy Bajo,Álvaro Obregón,784347.916531,4631.23442269,0 a 25,1
478.0,"19.3800347904,-99.1942503334",Muy Bajo,Álvaro Obregón,62402.1984919,1443.24124639,0 a 25,1
485.0,"19.2311475956,-99.1811062848",Muy Bajo,Tlalpan,34289.2319924,1060.95362805,0 a 25,1
2011.0,"19.419925163,-99.0856979554",Muy Alto,Venustiano Carranza,174558.743593,1716.25473691,100,5
2021.0,"19.5293909807,-99.1395400674",Medio,Gustavo A. Madero,196842.903103,2009.75595165,50 a 72,3
2032.0,"19.4314914035,-99.1692057617",Muy Alto,Cuauhtémoc,291834.067448,2162.21354502,100,5
2052.0,"19.3705880556,-99.175948206",Alto,Benito Juárez,305114.671168,2240.91001997,73 a 99,4
2055.0,"19.4466963464,-99.1515154075",Muy Alto,Cuauhtémoc,621443.858288,5069.45669053,100,5
2062.0,"19.3629425602,-99.1660396164",Alto,Benito Juárez,289895.813191,2823.195943,73 a 99,4
2077.0,"19.4212459364,-99.1672889958",Muy Alto,Cuauhtémoc,281436.674242,2391.24293203,100,5
2111.0,"19.4810777607,-99.0868472825",Muy Alto,Gustavo A. Madero,247781.227798,2345.21388694,100,5
2124.0,"19.5041017692,-99.0986932319",Medio,Gustavo A. Madero,222619.999389,2379.79675751,50 a 72,3
2170.0,"19.4845981165,-99.0842277738",Muy Alto,Gustavo A. Madero,169959.069192,1829.96321734,100,5
2183.0,"19.4277304059,-99.1349567638",Muy Alto,Cuauhtémoc,165954.112579,1637.42335346,100,5
2190.0,"19.504700532,-99.132003566",Muy Alto,Gustavo A. Madero,105166.61073,1339.00481343,100,5
2194.0,"19.4646007605,-99.1298032513",Muy Alto,Gustavo A. Madero,233869.379602,2149.94794877,100,5
2249.0,"19.4038237802,-99.1650549808",Muy Alto,Cuauhtémoc,232686.715353,1948.0940068,100,5
2256.0,"19.4926844477,-99.0830662374",Muy Alto,Gustavo A. Madero,311896.27328,2572.7195976,100,5
2289.0,"19.4291687899,-99.220116139",Muy Bajo,Miguel Hidalgo,198539.889114,2538.01498794,0 a 25,1
2299.0,"19.4155129569,-99.1325411382",Muy Alto,Cuauhtémoc,228170.597764,1922.93322039,100,5
